,popularity,budget,revenue,original_title,runtime,genres,release_date,vote_count,vote_average
6258,0.9481700000000001,30000000,58405313,Must Love Dogs,98,Comedy,2005-07-21,80,6.0
6259,0.9184760000000001,20000000,7535331,Proof,100,Drama,2005-09-05,88,6.1
6260,0.906223,80000000,162944923,The Interpreter,128,Action,2005-04-04,197,6.2
6261,0.8999440000000001,88000000,105316267,The Brothers Grimm,118,Adventure,2005-08-25,451,5.4
6262,0.8938790000000001,30000000,18618284,An Unfinished Life,108,Drama,2005-09-09,82,6.9
6263,0.887848,52000000,77944725,Hostage,113,Mystery,2005-03-09,280,6.0
6264,0.885834,50000000,110803676,The Dukes of Hazzard,104,Action,2005-08-05,185,5.2
6265,0.869394,70000000,130358911,Munich,164,Drama,2005-12-22,382,6.7
6266,0.857834,19000000,144216468,The Exorcism of Emily Rose,122,Crime,2005-09-09,323,6.2
6267,0.8529690000000001,6500000,24793509,Thank You for Smoking,92,Comedy,2005-09-05,341,7.1
6268,0.839023,22000000,22400154,Deuce Bigalow: European Gigolo,83,Comedy,2005-08-06,118,4.8
6269,0.835676,50000000,94000000,Syriana,128,Drama,2005-11-23,245,6.0
6270,0.8320540000000001,84000000,0,Son of the Mask,94,Fantasy,2005-02-18,169,3.9
6271,0.8267700000000001,22000000,57479076,Derailed,108,Drama,2005-11-11,173,6.2
6272,0.8265680000000001,50000000,42093706,Oliver Twist,130,Crime,2005-09-23,143,6.6
6273,0.8248690000000001,43000000,91974818,The Skeleton Key,104,Drama,2005-07-29,289,6.3
6274,0.79295,12000000,10289,Chaos,106,Drama,2005-01-17,162,6.3
6275,0.786786,30000000,93772522,Racing Stripes,102,Comedy,2005-01-06,80,5.1
6276,0.784909,7000000,54600000,"Good Night, and Good Luck.",93,Drama,2005-09-16,154,6.4
6277,0.7756770000000001,30000000,76669806,Coach Carter,136,Drama,2005-01-14,272,7.3
6278,0.7739010000000001,32000000,60740827,A History of Violence,96,Drama,2005-09-23,403,6.7
6279,0.773231,19000000,108047131,The Amityville Horror,90,Horror,2005-04-15,293,6.0
6280,0.767076,100000000,202026112,Fun with Dick and Jane,90,Comedy,2005-12-21,363,5.9
6281,0.743639,45000000,50871113,Unleashed,103,Action,2005-02-02,279,6.5
6282,0.738384,45000000,16809014,Rebound,103,Comedy,2005-07-01,52,5.5
6283,0.737768,35000000,68915888,Guess Who,105,Comedy,2005-03-25,139,5.4
6284,0.733587,169000,18564702,Keeping Mum,103,Comedy,2005-12-02,73,6.5
6285,0.726858,35000000,30526509,Two for the Money,122,Comedy,2005-10-07,78,5.9
6286,0.722961,2000000,5967038,Harsh Times,120,Crime,2005-09-11,85,6.0
6287,0.7195020000000001,55000000,223387299,Flightplan,98,Thriller,2005-09-22,427,6.0
6288,0.718616,30000000,35294470,Assault on Precinct 13,109,Thriller,2005-01-19,160,5.9
6289,0.709751,0,0,The Perfect Man,100,Comedy,2005-06-17,118,5.7
6290,0.7092350000000001,10000000,45742101,Broken Flowers,105,Comedy,2005-05-17,182,6.7
6291,0.707056,20000000,12482775,The Weather Man,101,Comedy,2005-10-20,147,5.7
6292,0.700854,0,0,Revolver,115,Drama,2005-09-11,234,6.2
6293,0.699883,1000000,27762648,Wolf Creek,99,Horror,2005-01-01,126,5.8
6294,0.694404,15000000,46770602,Land of the Dead,93,Horror,2005-06-24,171,5.8
6295,0.685198,0,0,Miss Congeniality 2: Armed and Fabulous,115,Action,2005-03-11,248,5.3
6296,0.681346,0,658573,Feast,95,Action,2005-10-14,63,5.8
6297,0.681157,28000000,186438883,Walk the Line,136,Drama,2005-09-13,415,7.0
6298,0.67686,0,0,The Family Stone,103,Comedy,2005-12-14,164,6.2
6299,0.665701,30000000,42886719,A Lot Like Love,107,Comedy,2005-04-22,192,6.5
6300,0.6646880000000001,40000000,46442528,Get Rich or Die Tryin',117,Drama,2005-11-09,121,6.5
6301,0.663860999999999,45000000,56070433,Kicking & Screaming,95,Romance,2005-05-13,102,5.8
6302,0.663397999999999,4000000,866999,MirrorMask,101,Adventure,2005-01-25,44,6.5
6303,0.661616,35000000,19294901,Cursed,97,Horror,2005-02-24,75,5.0
6304,0.661473,50000000,8342132,Stay,99,Mystery,2005-09-24,162,6.4
6305,0.643145,25000000,27645491,Ice Princess,98,Comedy,2005-03-17,96,5.8
6306,0.636922,82000000,190320568,The Longest Yard,113,Comedy,2005-05-19,443,6.2
6307,0.635843,3000000,18637690,Waiting...,94,Comedy,2005-10-07,108,6.0
6308,0.6354810000000001,32000000,97918663,Are We There Yet?,95,Comedy,2005-01-20,135,5.4
6309,0.6269,80000000,5989640,A Sound of Thunder,110,Thriller,2005-05-15,58,4.8
6310,0.622677,0,0,London,92,Drama,2005-02-10,52,5.7
6311,0.613793,9000000,0,Three,95,Horror,2005-01-01,16,4.4
6312,0.608364,18000000,46201432,The Fog,100,Horror,2005-10-14,85,4.2
6313,0.606286,135000000,76932943,Stealth,121,Action,2005-07-28,195,5.0
6314,0.600522,15000000,47175038,The Wedding Date,88,Comedy,2005-02-04,133,6.2
6315,0.592368999999999,25000000,2405420,BloodRayne,95,Action,2005-10-22,62,3.8
6316,0.5877760000000001,25000000,0,The World's Fastest Indian,127,Drama,2005-10-13,76,7.1
6317,0.58623,0,0,Breakfast on Pluto,128,Drama,2005-09-03,30,6.8
6318,0.5781890000000001,0,37691644,Casanova,112,Comedy,2005-12-25,120,6.2
6319,0.574244,0,0,The Land Before Time XI: Invasion of the Tinysauruses,82,Fantasy,2005-01-11,17,5.5
6320,0.571693,130000000,119269486,Sahara,124,Action,2005-04-06,243,5.6
6321,0.564298,10000000,17297244,The Matador,96,Action,2005-05-12,70,6.0
6322,0.561685,7000000,49084830,Capote,114,Crime,2005-09-30,202,6.7
6323,0.558258,35000000,19478106,Valiant,76,Animation,2005-03-25,138,5.3
6324,0.55197,25000000,82466670,The Constant Gardener,129,Drama,2005-08-31,206,6.7
6325,0.548181,0,2455831,Imagine Me & You,93,Drama,2005-02-01,97,6.7
6326,0.5481659999999989,950000,7022209,Hard Candy,103,Drama,2005-01-14,353,6.8
6327,0.5431590000000001,40000000,68766121,House of Wax,113,Horror,2005-05-06,334,5.3
6328,0.538043,80000000,10166502,The Great Raid,132,Action,2005-08-12,53,6.5
6329,0.5347810000000001,50000000,22944502,Domino,127,Action,2005-09-22,277,6.1
6330,0.527458,0,0,The Batman vs Dracula,83,Fantasy,2005-10-18,28,6.0
6331,0.516803,0,0,The Sandlot 2,97,Comedy,2005-05-03,20,5.1
6332,0.511084,25000000,36351350,Beauty Shop,105,Comedy,2005-06-02,73,5.1
6333,0.510683,0,12382362,The Man,83,Action,2005-09-08,77,5.2
6334,0.510534,0,0,Kinky Boots,107,Comedy,2005-10-07,39,6.3
6335,0.5091289999999989,50000000,69425966,The Adventures of Sharkboy and Lavagirl,92,Adventure,2005-06-10,148,4.3
6336,0.5062409999999989,0,0,Tarzan II,72,Adventure,2005-06-13,119,5.9
6337,0.500883,25000000,15431177,The Greatest Game Ever Played,120,Drama,2005-09-30,64,7.0
6338,0.49992600000000004,0,1117920,Little Manhattan,84,Comedy,2005-09-30,100,7.0
6339,0.499629,0,0,Edison,99,Drama,2005-07-29,50,5.6
6340,0.49892600000000004,3500000,0,Urban Legends: Bloody Mary,93,Horror,2005-07-19,27,5.0
6341,0.484314,15000000,12036149,The Three Burials of Melquiades Estrada,121,Adventure,2005-11-17,75,6.7
6342,0.481416,13000000,0,7 Seconds,96,Action,2005-06-28,26,4.3
6343,0.479833,0,0,Santa's Slay,78,Comedy,2005-10-25,25,4.4
6344,0.46652899999999997,1000000,10047674,Cry_Wolf,90,Horror,2005-09-16,62,5.4
6345,0.463862,30000000,27610873,Goal!: The Dream Begins,118,Drama,2005-06-06,119,6.5
6346,0.463596,10000000,91196419,White Noise,101,Drama,2005-01-07,125,5.5
6347,0.45746499999999996,0,0,Enron: The Smartest Guys in the Room,110,Documentary,2005-04-22,40,6.7
6348,0.45648,475000,3919254,Brick,110,Drama,2005-01-30,177,6.8
6349,0.453059,30000000,251495,Dominion: Prequel to the Exorcist,117,Horror,2005-05-20,38,4.6
6350,0.452035,0,0,Tom and Jerry: The Fast and the Furry,75,Family,2005-10-11,13,7.0
6351,0.44962700000000005,30000000,30536013,The New World,135,Drama,2005-12-25,157,6.1
6352,0.449064,14200000,674918,Manderlay,139,Drama,2005-05-16,33,6.9
6353,0.44651899999999994,0,0,Love Wrecked,87,Family,2005-11-01,75,5.0
6354,0.444301,35000000,86369815,Sky High,100,Adventure,2005-07-29,292,5.8
6355,0.44309399999999893,900000,381420,The Quiet,96,Drama,2005-09-12,34,5.6
6356,0.44192700000000007,26000000,57891803,Red Eye,85,Horror,2005-08-04,225,6.1
6357,0.439824,0,0,FrÃ¡giles,101,Horror,2005-10-14,54,5.8
6358,0.439013,0,40442437,The Ringer,94,Comedy,2005-12-23,48,5.5
6359,0.437792,0,0,The Muppets' Wizard of Oz,88,Family,2005-05-20,21,4.5
6360,0.429125,0,0,An American Haunting,83,Horror,2005-05-05,72,5.6
6361,0.42658,0,0,Aloha Scooby-Doo!,70,Family,2005-02-08,31,5.9
6362,0.426203,0,0,Neverwas,108,Drama,2005-09-09,11,6.3
6363,0.425202,0,2945242,Romance & Cigarettes,105,Comedy,2005-09-13,17,5.8
6364,0.423386,0,92076,Beowulf & Grendel,103,Adventure,2005-09-14,30,6.0
6365,0.42232,7000000,2697930,Everything is Illuminated,106,Comedy,2005-09-16,130,7.4
6366,0.41703999999999997,0,0,The Madagascar Penguins in a Christmas Caper,11,Animation,2005-09-23,34,6.3
6367,0.411236,0,0,Barbie and the Magic of Pegasus 3-D,85,Animation,2005-10-05,50,6.2
6368,0.407369,0,0,Barbie Diaries,70,Family,2005-12-31,48,5.8
6369,0.406323,1500000,712294,The Ballad of Jack and Rose,111,Drama,2005-03-25,22,6.4
6370,0.40582199999999996,45000000,72028752,"Yours, Mine & Ours",90,Comedy,2005-11-23,144,5.7
6371,0.401154,0,0,Pooh's Heffalump Movie,68,Animation,2005-02-11,48,6.4
6372,0.39470900000000003,9000000,0,Trust the Man,103,Comedy,2005-09-01,15,4.6
6373,0.393751,0,0,Wild Things: Diamonds in the Rough,87,Crime,2005-02-19,12,5.7
6374,0.392879,0,0,One Man Band,4,Animation,2005-06-21,70,7.1
6375,0.39084800000000003,45000000,38058335,The Producers,134,Comedy,2005-12-25,84,5.9
6376,0.389612,0,0,The Mistress of Spices,92,Drama,2005-09-11,14,5.1
6377,0.387304,818418,4851244,Romanzo criminale,152,Drama,2005-09-30,56,6.9
6378,0.37881,0,0,The Moguls,96,Comedy,2005-02-06,12,4.8
6379,0.37806999999999996,8000000,22201636,Hustle & Flow,116,Drama,2005-07-22,50,6.2
6380,0.374704,1000000,13350369,Transamerica,103,Drama,2005-12-23,65,6.5
6381,0.43039399999999994,0,0,Dear Wendy,105,Comedy,2005-01-22,15,5.5
6382,0.371866,0,0,The Devil's Rejects,107,Drama,2005-07-22,132,6.6
6383,0.37163,2000000,0,The 12 Dogs of Christmas,0,Drama,2005-11-01,11,4.7
6384,0.370396,20000000,10442808,Alone in the Dark,96,Action,2005-01-28,74,3.5
6385,0.369596,20000000,67192859,Boogeyman,89,Thriller,2005-02-04,91,4.5
6386,0.367248,13000000,23727301,Les PoupÃ©es Russes,129,Comedy,2005-06-15,106,6.7
6387,0.261343,0,0,The Aristocrats,89,Comedy,2005-01-01,18,5.8
6388,0.36373,12000000,0,Tideland,120,Fantasy,2005-09-09,66,6.0
6389,0.358694,9000000,0,Havoc,85,Drama,2005-10-16,36,5.1
6390,0.351378,11000000,0,The Best Man,96,Comedy,2005-07-09,12,5.8
6391,0.347958,4000000,0,Hellraiser: Deader,88,Horror,2005-06-07,27,4.6
6392,0.612001,0,0,Twitches,86,Comedy,2005-10-14,44,5.0
6393,0.344046,6000000,0,House of the Dead 2,95,Horror,2005-10-14,13,3.8
6394,0.340545,0,0,Shadowboxer,93,Action,2005-09-09,11,5.5
6395,0.340262,0,0,The Crow IV: Wicked Prayer,99,Action,2005-05-13,23,3.4
6396,0.336382,0,0,8MM 2,106,Thriller,2005-11-22,11,4.6
6397,0.335779,0,1928985,Last Days,96,Drama,2005-05-13,51,5.0
6398,0.333513,5000000,0,Hellraiser: Hellworld,91,Horror,2005-09-06,21,4.5
6399,0.332997,30000000,15007991,The Cave,97,Action,2005-08-25,111,5.2
6400,0.33061799999999997,40000000,31670620,Rent,135,Comedy,2005-11-23,89,6.5
6401,0.330279,0,0,Earthlings,95,Documentary,2005-09-24,38,7.3
6402,0.32793,0,0,Kirikou et les bÃªtes sauvages,75,Adventure,2005-12-07,28,6.0
6403,0.32702600000000004,12000000,0,A Little Trip to Heaven,98,Drama,2005-12-26,12,5.1
6404,0.327022,0,0,All About Anna,91,Comedy,2005-11-24,34,2.5
6405,0.326691,0,0,Grizzly Man,103,Documentary,2005-08-12,70,6.9
6406,0.326577,1500000,11098131,The Squid and the Whale,81,Comedy,2005-10-05,118,6.7
6407,0.323527,0,0,Scooby-Doo! in Where's My Mummy?,75,Animation,2005-11-24,22,6.5
6408,0.207288,0,0,SorstalansÃ¡g,140,Drama,2005-02-10,11,6.2
6409,0.476555,25000000,0,Where the Truth Lies,107,Drama,2005-10-07,29,5.8
6410,0.317918,1900000,0,AntikÃ¶rper,127,Thriller,2005-04-24,10,6.1
6411,0.31701799999999997,18000000,0,The Big White,100,Comedy,2005-10-27,40,6.2
6412,0.356717,0,3357075,Paradise Now,90,Thriller,2005-02-14,26,6.3
6413,0.30943699999999996,0,0,The Girl in the CafÃ©,94,Comedy,2005-06-25,15,6.1
6414,0.31008,3000000,0,2001 Maniacs,87,Comedy,2005-05-12,27,4.3
6415,0.301564,15000000,0,Submerged,96,Action,2005-05-06,17,4.7
6416,0.300101,0,0,School Of Life,111,Comedy,2005-02-19,16,5.6
6417,0.297727,0,0,Pretty Persuasion,105,Comedy,2005-01-22,27,5.0
6418,0.379443,0,0,ìž‘ì—…ì˜ ì •ì„,100,Drama,2005-12-21,12,6.0
6419,0.292346,0,0,Boo,94,Horror,2005-05-13,12,4.3
6420,0.290754,2000000,653621,Inside Deep Throat,92,Documentary,2005-02-11,17,6.8
6421,0.289486,0,1919197,Thumbsucker,96,Comedy,2005-01-23,29,6.2
6422,0.46379,0,0,Roll Bounce,112,Comedy,2005-09-23,17,5.8
6423,0.287286,7500000,143000,Man-Thing,97,Action,2005-04-21,15,3.9
6424,0.285062,1549000,7096000,Tau man ji D,107,Action,2005-05-12,33,6.0
6425,0.283066,0,0,C.R.A.Z.Y.,127,Drama,2005-05-27,77,7.4
6426,0.281544,0,0,Loverboy,84,Drama,2005-01-24,10,4.5
6427,0.28107,0,3102550,Supercross,80,Action,2005-08-16,12,4.8
6428,0.28021,0,0,Underclassman,95,Action,2005-09-02,18,5.5
6429,0.280055,0,0,Reeker,90,Horror,2005-03-13,21,4.7
6430,0.27984899999999996,20000000,0,The Magic Roundabout,85,Animation,2005-01-19,20,5.4
6431,0.279805,0,0,Rize,86,Documentary,2005-01-15,10,5.6
6432,0.278997,4750000,206871,Tamara,98,Fantasy,2005-05-12,31,4.9
6433,0.265732,0,0,House of Fury,102,Action,2005-03-31,18,6.4
6434,0.37649699999999997,0,0,The Marksman,95,Action,2005-01-01,16,4.1
6435,0.270403,10284523,11588205,Shopgirl,104,Comedy,2005-10-21,31,5.8
6436,0.27005300000000004,25000000,0,Nomad,112,Action,2005-07-17,11,3.9
6437,0.269437,35000000,25224242,North Country,126,Drama,2005-02-12,63,6.8
6438,0.268115,0,0,The Gravedancers,95,Horror,2005-11-03,18,5.9
6439,0.24609,0,0,Today You Die,92,Action,2005-09-13,14,4.3
6440,0.265905,0,0,í˜•ì‚¬ Duelist,111,Action,2005-09-08,10,5.2
6441,0.26500799999999997,0,0,Babam ve oÄŸlum,108,Comedy,2005-11-18,12,8.2
6442,0.263334,0,793604,Lemming,130,Drama,2005-05-11,10,6.3
6443,0.198398,0,0,Diary of a Mad Black Woman,116,Comedy,2005-02-25,63,6.5
6444,0.259903,0,0,Family Guy Presents Stewie Griffin: The Untold Story,88,Comedy,2005-07-23,62,6.9
6445,0.40176799999999996,450000,973525,Conversations with Other Women,84,Drama,2005-09-02,14,6.3
6446,0.25238299999999997,8000000,852872,Down in the Valley,112,Drama,2005-05-13,33,5.8
6447,0.250639,0,0,Go Figure,88,Comedy,2005-06-10,17,5.1
6448,0.246144,12000000,84967,Mozart and the Whale,92,Comedy,2005-09-10,22,6.8
6449,0.242227,30000000,34252847,Bad News Bears,113,Comedy,2005-07-22,34,5.5
6450,0.23686,0,0,Mouth to Mouth,101,Drama,2005-06-02,15,5.4
6451,0.234355,0,0,Cake,95,Drama,2005-05-12,20,5.2
6452,0.229908,0,0,Confessions of a Sociopathic Social Climber,96,Comedy,2005-03-12,10,4.3
6453,0.225647,0,0,The Triangle,240,Fantasy,2005-12-05,32,5.4
6454,0.22554000000000002,0,0,Junebug,106,Comedy,2005-08-03,26,6.5
6455,0.21646700000000002,15000000,0,Into the Sun,97,Action,2005-03-08,19,4.4
6456,0.21365900000000002,0,0,Dreamer: Inspired By a True Story,106,Drama,2005-09-10,39,5.9
6457,0.213164,0,0,The Long Weekend,85,Comedy,2005-08-05,17,5.4
6458,0.132143,0,0,Odd Girl Out,120,Drama,2005-04-04,13,5.2
6459,0.204153,16398,0,Star Wreck: In the Pirkinning,103,Science Fiction,2005-08-20,13,7.1
6460,0.204002,10,0,Edmond,82,Drama,2005-08-31,16,5.8
6461,0.202012,0,0,Elvis,173,Drama,2005-05-08,11,5.3
6462,0.201372,0,0,Alive in Joburg,6,Science Fiction,2005-01-01,13,6.5
6463,0.217455,0,0,The Business,96,Drama,2005-09-02,21,6.7
6464,0.19861099999999998,14000000,32645546,Because of Winn-Dixie,106,Comedy,2005-02-18,35,6.1
6465,0.198303,0,0,Anthony Zimmer,90,Drama,2005-04-01,33,6.6
6466,0.197571,0,0,Bob the Butler,90,Comedy,2005-03-10,13,5.7
6467,0.195984,25000000,13411957,Lords of Dogtown,107,Drama,2005-06-03,118,6.9
6468,0.224181,0,0,Saint-Jacques... La Mecque,103,Comedy,2005-10-12,13,5.3
6469,0.19117699999999999,2000000,5048693,The Proposition,104,Action,2005-10-06,103,7.0
6470,0.190708,0,0,Mrs Henderson Presents,103,Comedy,2005-09-09,28,6.3
6471,0.260956,0,0,Venom,85,Horror,2005-09-16,22,4.2
6472,0.18868,35000000,0,La tigre e la neve,114,Comedy,2005-10-14,47,6.2
6473,0.187631,0,0,Stuart Little 3: Call of the Wild,72,Fantasy,2005-07-14,31,4.6
6474,0.187113,0,0,Archangel,133,Thriller,2005-03-18,11,4.5
6475,0.183927,9600000,4386236,The Lost City,144,Drama,2005-09-03,13,6.4
6476,0.182135,9000000,0,Carlito's Way: Rise to Power,100,Action,2005-09-27,10,3.7
6477,0.180425,2000000,0,No Direction Home: Bob Dylan,208,Documentary,2005-07-21,13,7.0
6478,0.18024400000000002,6000000,0,House Of 9,86,Drama,2005-01-01,16,4.7
6479,0.324631,3500000,0,Dracula III: Legacy,86,Horror,2005-01-01,13,3.6
6480,0.177398,30000000,25473093,Dark Water,105,Drama,2005-06-27,113,5.2
6481,0.270637,0,0,Elizabeth I,223,Drama,2005-09-29,11,6.7
6482,0.175572,0,0,Me and You and Everyone We Know,90,Comedy,2005-06-17,48,6.7
6483,0.172749,72000,0,Shallow Ground,97,Horror,2005-06-28,15,5.0
6484,0.172726,0,0,The Ice Harvest,88,Action,2005-11-23,39,5.8
6485,0.17243,0,0,Fierce People,112,Drama,2005-01-01,18,5.8
6486,0.168435,50000,0,The Call of Cthulhu,47,Horror,2005-01-01,14,6.1
6487,0.168133,5000000,0,The Secret Life of Words,112,Drama,2005-12-15,24,6.4
6488,0.22903099999999998,0,0,Lassie,100,Adventure,2005-12-16,18,6.8
6489,0.164823,0,0,The Chumscrubber,108,Comedy,2005-06-08,24,7.0
6490,0.280197,0,0,Dead & Breakfast,88,Comedy,2005-08-19,16,5.5
6491,0.16350499999999898,0,1410778,The Notorious Bettie Page,91,Drama,2005-09-14,17,6.7
6492,0.161462,0,6584159,Millions,98,Comedy,2005-04-08,37,6.6
6493,0.158242,0,0,Ma vie en l'air,103,Comedy,2005-06-17,17,6.8
6494,0.157577,0,0,Colour Me Kubrick: A True...ish Story,86,Comedy,2005-01-01,10,5.8
6495,0.156031,3000000,0,Dirty,97,Crime,2005-11-10,17,5.7
6496,0.155495,1500000,0,Death Tunnel,97,Thriller,2005-10-17,14,4.3
6497,0.155342,0,0,Happy Endings,128,Comedy,2005-01-20,18,5.2
6498,0.15359,0,0,Man with the Screaming Brain,90,Comedy,2005-04-03,13,4.9
6499,0.249669,0,0,The Truth About Love,94,Comedy,2005-04-21,12,4.0
6500,0.15144200000000002,3000000,11718595,Dave Chappelle's Block Party,100,Comedy,2005-09-12,15,7.0
6501,0.150923,0,0,Dirty Love,91,Comedy,2005-09-23,15,4.8
6502,0.149319,14000000,6856989,Bee Season,104,Drama,2005-09-03,10,5.1
6503,0.148714,0,0,Le temps qui reste,85,Drama,2005-05-16,15,6.5
6504,0.147694,0,0,Mortuary,94,Horror,2005-08-08,17,4.2
6505,0.144179,0,0,Le Couperet,122,Comedy,2005-03-02,20,7.0
6506,0.042267,0,0,The God Who Wasn't There,62,Documentary,2005-05-21,14,5.9
6507,0.14193699999999898,8000000,2019009,Maurice Richard,124,Drama,2005-10-25,10,5.5
6508,0.138467,0,0,Dungeons & Dragons: Wrath of the Dragon God,105,Action,2005-01-01,12,5.1
6509,0.132458,0,0,Kim Possible Movie: So the Drama,71,Action,2005-04-08,25,6.3
6510,0.1311,0,0,The Upside of Anger,118,Comedy,2005-01-23,28,5.9
6511,0.130215,0,0,Reefer Madness: The Movie Musical,109,Comedy,2005-04-16,16,6.6
6512,0.129724,7000000,0,Die weisse Massai,131,Drama,2005-09-14,10,6.5
6513,0.445221,0,0,Brice de Nice,98,Comedy,2005-01-01,174,5.6
6514,0.128484,0,0,9,11,Animation,2005-04-21,49,7.3
6515,0.12463099999999999,40000000,0,Man of the House,100,Comedy,2005-02-25,64,5.5
6516,0.11769,0,10422387,Water,115,Drama,2005-09-08,17,6.3
6517,0.150002,0,0,Why We Fight,98,Documentary,2005-01-01,14,7.5
6518,0.11581400000000001,0,0,Espace dÃ©tente,102,Comedy,2005-02-02,12,4.5
6519,0.115222,5000000,0,Isolation,95,Horror,2005-09-10,19,5.5
6520,0.111756,0,0,Slipstream,89,Science Fiction,2005-02-03,12,4.9
6521,0.259042,0,0,Return of the Living Dead: Rave to the Grave,86,Comedy,2005-10-15,12,4.9
6522,0.380058,16000000,0,Black Dawn,96,Action,2005-01-01,11,4.2
6523,0.107123,0,0,Aliens of the Deep,47,Action,2005-01-21,12,6.5
6524,0.100198,0,0,DeVour,90,Horror,2005-05-31,15,4.5
6525,0.35989,11000000,0,Don't Come Knocking,123,Drama,2005-05-19,11,6.0
6526,0.09754299999999999,0,0,We Feed the World - Essen Global,96,Documentary,2005-09-10,11,7.5
6527,0.294572,15000000,0,Human Trafficking,176,Drama,2005-10-24,12,7.0
6528,0.128733,0,0,U2: Vertigo 2005 - Live from Chicago,139,Music,2005-11-14,10,7.6
6529,0.09286900000000001,0,0,Stone Cold,87,Crime,2005-02-20,16,6.1
6531,0.09183999999999999,0,0,Boudu,104,Comedy,2005-03-09,14,5.0
6532,0.090029,0,0,Je vous trouve trÃ¨s beau,97,Comedy,2005-11-07,21,6.1
6533,0.082986,0,0,The Comedians of Comedy,103,Comedy,2005-03-01,10,7.0
6534,0.171456,0,0,"The Prize Winner of Defiance, Ohio",99,Drama,2005-09-28,10,5.6
6535,0.145446,0,0,The Poseidon Adventure,173,Adventure,2005-11-20,13,3.9
6536,0.078796,0,0,Ellie Parker,95,Comedy,2005-01-21,10,5.2
6537,0.0786419999999999,0,0,Feed,101,Mystery,2005-05-11,11,5.6
6538,0.04264,0,0,Return of the Living Dead: Necropolis,88,Comedy,2005-10-15,12,4.4
6539,0.075624,3000000,9879971,Tsotsi,94,Crime,2005-08-18,42,6.8
6540,0.073715,0,0,Wal-Mart: The High Cost of Low Price,98,Documentary,2005-11-04,14,6.9
6541,0.073547,0,0,Alien Apocalypse,88,Drama,2005-03-26,12,3.0
6542,0.0667789999999999,0,0,Un amour Ã  taire,102,Drama,2005-03-07,11,6.1
6543,0.063725,0,0,La Moustache,87,Drama,2005-05-15,10,5.4
6544,0.063234,0,0,Left Behind III: World at War,95,Action,2005-01-01,12,5.1
